source_id	source_domain	author_id	author_name	title	body
1551	The Sun - UK	1723850	Fionnuala O'leary	New York Mayor Bill de Blasio enjoys a park stroll WITHOUT a mask despite CDC recommendations	"NYC Mayor Bill De Blasio was spotted running in a park without a mask Saturday despite the CDC recommendation to wear a ""cloth face covering.""

News of his stroll in Prospect Park emerged on Twitter - two days after he advised New Yorkers to ""wear a face covering when you go outside"" to curb the spread of  COVID-19.

""This is not 'put on a face covering and you can't get get the coronavirus,'"" De Blasio had warned, emphasizing the need for social distancing and staying home. ""It's an advisory based on new evidence.""

The CDC has said clothing coverings to slow the spread of the killer bug amongst people who may have the virus and do not know it from transmitting it.

But the mayor was forced to address his most recent 11-mile dash to the Brooklyn park with his wife, Chirlane McCray, via their Upper East Side home in Gracie Mansion at a press briefing Sunday.

""Everyone who needs some exercise should get the exercise for the amount of time they need and then get back to home or work if they're doing essential work,"" de Blasio curtly told reporters.

He said the City's top doc Dr Barbot confirmed wearing a ""face covering"" was only necessary ""if you might get less than six feet from people.""

The mayor said the ""homemade"" scarf or bandana he previously recommended wasn't necessary if you're alone on a street, or with people you live with.

""I bring the scarf up over my mouth and nose as I was trained to do,"" he said when quizzed by a second journalist. ""You don't have to wear it every minute if there's no one near you, but you bring it up if you need it.""

A New York Times journalist tweeted that he saw the mayor and McCray were ""both unmasked"" in Prospect Park before clarifying that no one was within 20 feet of them.

""But it would have been hard to get there without walking thru [sic] a much more crowded part, tho [sic] they could have been driven there,"" Andy Newman noted.

""I saw him too and was so angry,"" another park goer replied, posting a video which appeared to show the mayor and his wife apparently without the face covering De Blasio suggested.

The NYC politician previously came under fire when eagle-eyed residents saw him out and about in the Brooklyn beauty spot last weekend, after telling everyone else to stay indoors.

He also reportedly worked out at a Brooklyn YMCA in March - immediately before the state announced mass business closures, including gyms.

President Donald Trump has also suggested people wear something like a scarf to stop the community spread of the virus, which has infected over 300,000 Americans and killed more than 9,000 people.

Do you have a story for The US Sun team?

Email us at exclusive@the-sun.com or call 212 416 4552.

Like us on Facebook at www.facebook.com/TheSunUS and follow us from our main Twitter account at @TheSunUS."
1478	Stuff	1684845	Catherine Harris	Coronavirus: Cash payments to citizens 'can't be ruled out'	"Sweden is in stark contrast to neighbouring European countries who have entered into lockdown.

""Helicopter money"" – cash payments to all citizens – cannot be ruled out in New Zealand's current coronavirus crisis, a fund manager believes.

Matthew Goodson, co-managing director of Salt Funds Management, said he would not rule out the Government handing out untagged cash to its citizens, echoing a huge relief package in the US.

President Trump has approved an historic aid package which included direct payments of $1200 to most American adults earning US$75,000 or less, and US$500 per child.

Goodson said the Reserve Bank had ""very much come to the party,"" keeping credit flowing with its bond purchasing programme and term loan facilities to banks.

READ MORE:

 * Give Kiwis 'helicopter money' cash payouts if economy crashes - Treasury 

 * Coronavirus: National calls for more businesses, industries to reopen

 * Coronavirus: Finance Minister considers universal basic income to ward off economic peril

The difficulty was translating that from the financial markets to the real economy, and into people's hands.

Goodson said he was in no doubt the current crisis was ""going to be an economic shock rivalling the Great Depression"" and coming out of lockdown would be a ""balancing act"".

""Because you can't stay in lockdown forever, because unemployment kills people too.

""So that's going to be a key question for financial markets, is at what point does Government start to shift that balance a little bit.""

Brad Olsen, a senior economist with Infometrics, said he felt there was a case for helicopter money, such as a one-off tax rebate, but not right now.

""With New Zealand still in a lockdown, people have nothing to spend on aside from food and essential items, but once we come out of lockdown is where the assistance is best targeted to get the maximum impact into the economy.""

""Post-lockdown, I'd expect that households will be much more cautious about their spending, and will cut back spending to only the essentials.""

Helicopter money would be helpful in encouraging people back into discretionary spending such as eating out, movies and trips away.

At the moment, however, Olsen said the Government's stimulus was focused rightly on keeping people in work, ""essentially keeping the economy on life support"".

At Alert Level 2 and 3 there would be a period of adjustment and after the lockdown, there would be a recovery phase, and ""that's where a focus on getting households to spend more becomes most important"".

Stuff has reached out to Finance Minister Grant Robertson for comment.

Political economist Associate Professor Brian Roper of Otago University said it was important to remember that the pandemic was not going to last forever.

""It's only going to last for a couple of years.

""But the economic ramifications are likely to be felt for at least a decade down the track, especially taking into account the increase in government debt.

""And following that, what's going to have to be a sustained period of austerity to pay that debt down.""

Roper believes the global economy was already vulnerable before Covid-19 came along, with share prices out of sync with low levels of economic growth.

""Bull runs don't last forever. I think Wall St was overdue for a crash anyhow.""

That was partly due to factors that had underpinned the global financial crisis in 2008 never truly going away. Big surges in property prices and high levels of global debt had preceded the GFC as well.

 

 ""As the IMF pointed out, in 2016 global debt reached its highest point in human history. A lot of those trends were just playing out again."""
602	Wall Street Journal	1180773	Ray A. Smith	Single Life and the Coronavirus	"Robert Jones felt “trashed” the morning after a recent night of dancing and drinking in his loft apartment. 
 “I was like, ‘Oh my God, I partied by myself and passed out on my own bed,’” the 47-year-old Miami-based realtor and musician said. Mr. Jones, who lives alone, had joined thousands of others cooped up social distancing in their homes who had logged into a virtual dance party hosted by the popular DJ D-Nice. 
 Attending..."
602	Wall Street Journal	1090247	Betsy Mckay	Jungle Prints. Hearts. Chickens: What’s Showing Up on Homemade Coronavirus Masks	"America needs more face masks to confront the coronavirus. Karen Vacaliuc has plenty to offer: in gingham, stripes and jungle prints.
  Shortly after wrapping up with the local high-school musical, “The Little Mermaid,” the Oak Ridge, Tenn., costume designer read that health-care workers faced a shortage of masks due to an expected surge of Covid-19 patients. She dug into the “30 or 40” bins of fabric she has at home, found patterns for fabric face masks online, and got to work.
..."
602	Wall Street Journal	1066533	Clare Ansberry	Seder by Videoconference: Families Struggle to Connect for Passover, Easter This Year	"The Figoten family has been gathering for Passover Seder meals for almost 70 years in Los Angeles—some members flying across the country to eat, pray, visit and sing songs, including their original “Ballad of the Figoten Clan.” Everyone had their own place cards, many made by a family member who passed away.  
 This year, the coronavirus has made their usual celebration impossible. It’s a reality faced by many families this month, when far-flung relatives normally unite for Passover, Easter or Ramadan holidays. Now families,..."
1476	Straits Times	941192		Trump voices hope for 'leveling-off' of coronavirus in US hot spots	"WASHINGTON (REUTERS, AFP) - US President Donald Trump on Sunday (April 5) expressed hope that the United States was seeing a ""leveling-off"" of the coronavirus crisis in some of the nation's hot spots for the viral outbreak.

New York, the hardest-hit state, reported on Sunday that for the first time in a week deaths had fallen slightly from the day before, but there were still nearly 600 new fatalities and more than 7,300 new cases.

""Maybe that's a good sign,"" Mr Trump told reporters, referring to the drop in fatalities.

Trump also said he was “hopeful and sure” Britain’s Prime Minister Boris Johnson, who was hospitalised for further coronavirus tests after testing positive, would recover from Covid-19.

“He is a friend of mine, he is a great gentleman, a great leader. He was brought to the hospital today but I am hopeful and sure that he is going to be fine,” Trump said at his White House briefing. “He is a strong man, a strong person.”"
1476	Straits Times	941192		Oil plunges as meeting delay raises doubts for price war truce	"SYDNEY (BLOOMBERG) - Crude fell sharply in Asia on Monday (April 6) after a delay to a planned meeting of top producers to discuss output curbs raised doubts over the prospects for an agreement.

Brent futures dropped as much as 12 per cent, after jumping almost 14 per cent on Friday. The Opec+ bloc including Russia will hold a virtual gathering on April 9 instead of Monday after fresh divisions emerged. Saudi Arabia and Russia have indicated that they want the U.S. to join any agreement, but President Donald Trump had only hostile words for Opec on Saturday, and threatened tariffs on foreign oil.

State oil producer Saudi Aramco has delayed until Thursday an announcement on its official selling prices for May, according to people with knowledge of the situation, to await signs of what may happen at the meeting. That comes as the International Energy Agency said that the deepest production cuts in the oil industry's history wouldn't be enough to steady a crude market in which demand has been ravaged by the coronavirus.

""The likelihood of a deal being done is extremely low,"" said Daniel Hynes, senior commodities strategist at ANZ Bank. ""Certainly the type of agreement you'd need to stabilize the market is a long shot given how much demand had been hit.""

Brent crude fell US$2.14 a barrel to US$31.97 at 6:52am Singapore time after earlier dropping to as low as US$30.03. The contract's six-month contango widened to US$5.58 a barrel from US$3.96 on Friday.

West Texas Intermediate futures in New York declined 7.3 per cent to US$26.28 a barrel after earlier dropping as much as 11 per cent.

Brent futures rallied 37 per cent last week, while WTI ended the week up 32 per cent, as Riyadh and Moscow appeared to move toward a resolution to their damaging battle for market share. Prices are still less than half the levels at the start of the year, with the coronavirus crisis crushing demand."
5722	RT (Russia)	975816	Rt	UK’s Prince Charles ‘out of isolation’ after Covid-19 diagnosis	"Heir to the British throne Prince Charles has come out of self-isolation and his health is improving, after having tested positive for the Covid-19 virus last week, Clarence House has confirmed.

    
""Having consulted with his doctor, the Prince of Wales is now out of self-isolation,"" a spokesman for the royal said on Monday.
Charles, 71, spent seven days in self-isolation at his home in Scotland having tested positive for the virus after suffering mild symptoms.
His wife, the Duchess of Cornwall, 72, tested negative for the virus, but was self-isolating separately out of caution.
Buckingham Palace had earlier released a statement confirming that Queen Elizabeth II ""remains in good health"" and had last met her son briefly in person on March 12.

    
        
            Also on rt.com
            Dominic Cummings, UK PM's top adviser, reportedly self-isolating with Covid-19 symptoms, as virus spreads among elite
        
            
    
Prince Charles was among the first high-profile figures in Britain to test positive for the virus. His diagnosis came only days before Prime Minister Boris Johnson confirmed that he had contracted the illness and was self-isolating.
As of March 30, the UK has recorded almost 20,000 confirmed cases of the Covid-19 infection and more than 1,200 deaths.
If you like this story, share it with a friend!"
327	Business Standard	940915	Press Trust	COVID-19: Modi calls up Pune nurse, thanks her for efforts	"Prime Minister Narendra Modi called 



up a nurse from the civic-run Naidu Hospital, which has been treating COVID-19 patients, and applauded the work done by the hospital staff to fight the pandemic, a civic official said on Saturday.

Nurse Chhaya Jagtap received a call from the Prime Minister's Office on Friday evening, the health official from the Pune Municipal Corporation said.

An audio recordingof their conversation went viral on social media.

Starting the conversation in Marathi, Modi enquired about her wellbeing and asked Jagtap how was she allaying her family's fears for her safety, while serving COVID-19 patients with devotion.

""Yes, I am concerned about my family, but one has to work. We have to serve patients in this situation. I am managing,"" she said.

The Prime Minister went on to ask her if patients who are admitted in the hospital got scared.

""We try and speak to them. We tell them not to get scared and assure them that nothingis going to happen to them and that their reports will come out negative, she said.

The staff tries to boost the morale of positive patients too, she is heard saying in the audio clip.

Jagtap informed Modi that seven COVID-19 have been discharged from the hospital after being cured.

When Modi asked her if she had a message for lakhs of medical staff working tirelessly in various hospitals, Jagtap said, ""There is no need to be scared. We have to drive this disease out and we have to make our country win. This should be the motto of hospitals and staff."" 



The Prime Minister congratulated Jagtap for her devotion and service.

""Like you, there are lakhs of nurses, paramedical staff, doctors, who like true 'tapaswis', are serving patients in various hospitals in the country right now. I would like to congratulate you. I am happy to have heard your experiences,"" Modi said.

Expressing her gratitude, Jagatp said, ""I am just doing my duty but you are serving the nation round the clock. We should be grateful to you."" 



The country is fortunate to have a Prime Minister like him, she is heard saying in the audio clip.

The civic-run Naidu Hospital has been treating majority of COVID-19 patients from Pune."
1004	The Daily Express	2232398	Ellie Kirwin-jones	James Martin: Saturday Morning host hits back at trolls 'What abuse!'	"After this morning's episode of Saturday Morning with James Martin, 47, viewers of the show expressed their concerns over the chef as it featured him filming without practising social distancing. However, James has now hit back by explaining that the show was pre-recorded and he has ""stayed home"".

After viewers told the chef that he should be staying at home, the Saturday Morning host gave the trolls an explanation about the programme and revealed that he has been keeping safe amid the coronavirus pandemic. 
James shared a video under The Saturday Morning with James Martin Twitter account to their 31,000 followers with the caption: ""A little word from @jamesmartinchef about today’s show which was filmed a few weeks ago!,"" which provided his viewers with an explanation.
The chef said: ""Hi everyone. Obviously I'm following the advice that everyone should be following and that is staying at home and staying safe.
""But we wanted to put on a show as normal, and all of this was filmed before the new rules came out, so hopefully you enjoyed today's show and above all else stay safe and look after yourself.""
READ MORE: James Martin hits out at 'idiots' for snubbing coronavirus warning

James concluded the video by saying: ""Hopefully this will inspire you to get cooking in the kitchen. Bye for now.""
Soon after the video was shared online, James then shared his statement onto his personal Twitter profile and wrote: ""Wow what abuse is out there ..
""If those lot got up at 9.30 and heard this first .. we recorded 7 shows way back before any of these rules came out.
""We were due to film this weekend and of course followed all the government advice and stopped and stayed home ... stay safe all.""


Soon after the chef cleared things up with his follow-up statement, fans of the host rushed to reassure him after the misunderstanding.
One wrote to James: ""Haters will hate James.
""Great show and will be trying your Yorkshire pudding mix as my dad always cooked his with lard too.""
Another went on to tell James to ""ignore the abuse"" as they wrote: ""Please ignore the abuse.
DON'T MISS: 
Andrea McLean: Loose Women host ditches bra in candid isolation video (PICTURES)
Joe Sugg: Dianne Buswell's beau speaks out on 'very sad news' (TWITTER)
Charley Webb: Emmerdale star suffers 'abuse' after coronavirus request (FACEBOOK)

""They are idiots who have nothing better to do and should get up earlier to see the start! Stay safe @jamesmartinchef and look after yourself xx,"" (sic) they added.
One fan told James that he is a ""legend"" despite the comments he received during the show.
They said: ""Anyone abuses James Martin they will have me to deal with end of! #legend,"" while one agreed and joined in by saying: ""I will join you in that.""
They added: ""He’s my legend, cheers me up every Saturday. I vote for more James on TV."" (sic)"
327	Business Standard	958335	Ani	'Bhilwara ready with facility to quarantine 15,000 people if needed'	"Bhilwara in Rajasthan, which is among the worst-hit disrict in the state with most positive coronavirus cases, is ready with an arrangement to quarantine 15,000 people, if the need arise, an official said.

Along with the present quarantine facility for 400 people, the district administration has acquired 1,541 single rooms at various hospitals.

Apart from present quarantine facility for 400, we have acquired 1,541 single rooms at various hotels. We have also marked places to set up 13,000 beds. We are ready with arrangement to quarantine 15,000 people, if required,"" Bhilwara District Collector (DC) R Bhatt told media persons.

On Friday, Principal, Mahatma Gandhi Hospital, Rajan Nanda, informed that a COVID-19 positive patient, who had comorbid conditions including diseases relating to kidney and blood pressure, died in Bhilwara.

Seven new COVID-19 cases have been reported in Rajasthan, taking the total number of positive cases to 50 in the state, said the state's Health Department on Friday.Curfew has been imposed in one kilometre radius of the person who tested positive in Ramganj area of Jaipur as it is a highly congested area.According to Rajasthan Health Department, Additional Chief Secretary, Rohit Kumar Singh, intense contact tracing has started.

The total number of active COVID-19 cases in the country has climbed to 873, including 78 cured, discharged and migrated cases and 19 deaths, Ministry of Health and Family Welfare said on Saturday."
700	Times of India	418438		Lake restoration project shelved due to lake of tech expertise | Coimbatore News - Times of India	Coimbatore: The city corporation has decided to shelve the lake beautification and restoration project under the smart cities mission at Narasampathy lake.The civic body took the decision after it failed to find a suitable contractor to implement the project despite floating tenders five times in the last nine months.Along with seven lakes in the city, the corporation had proposed to beautify and restore Narasampathy lake a year ago. It had even got approval from the state-level high-powered steering committee for smart cities mission to implement the project at a cost of Rs 12.92 crore.Shortly after getting the approval, the civic body floated the first tender in last July, a corporation official said. “But we received no response. Two bidders expressed interest in the fourth attempt, but we had to reject them as they were not qualified. A bidder who participated when we launched the last tender was rejected due to lack of technical expertise,” he said.This prompted the corporation to shelve the project for the time being and concentrate on the remaining projects.As lake beautification projects are implemented for the first time in the state, companies are reluctant to come forward as they don’t have prior experience.Meanwhile, the corporation will focus on its primary duties and disinfecting the city until the Covid-19 scare is over, the official added.
121	Market Watch	941765		Key Words: Bill Gates shares his optimistic take on coronavirus death toll projections	Microsoft co-founder and philanthropist Bill Gates on Sunday talked about the projections that the U.S. could ultimately see between 100,000 and 240,000 deaths during the coronavirus pandemic.
74	Business Insider	2381766	Sean Czarnecki	Experts reveal how the coronavirus will reshape the PR industry, from boosting internal communications to strengthening digital firms	"The coronavirus will materially change the public relations industry in the long run, industry insiders said.Mergers and acquisitions could pick up as small, independent firms struggle.Firms specializing in digital PR will benefit as companies look to experts to bolster their reputation.The coronavirus crisis underscored the need for internal communications, which will remain important.Click here for more BI Prime stories.



The coronavirus pandemic will ravage some public relations firms and benefit others in the short term, but the effects of this crisis will be felt far into the future.Art Stevens, managing partner of The Stevens Group, a mergers and acquisitions consultancy focused on the PR industry, said clients focused on hard-hit sectors like tourism, hospitality and restaurants have lost upwards of 70% of their revenue, forcing them to layoff or furlough staff, reduce salaries, and plead with their landlords to reduce their rent.""Everyone is grappling with this crisis and trying to stay alive,"" he said.Meanwhile, some public affairs PR firms are doing better than ever as state legislatures pass rules and regulations to slow the spread of the virus, he said.Dealmaking could pick up as small firms struggle to surviveBefore the coronavirus pandemic struck, PR was consolidating at a faster rate than in past years, according to Phillip Palazzo, founder of Palazzo Investment Bankers. This trend was driven by private equity, reflated capital markets, lowered interest rates and an expanding economy.



There were 18 completed acquisitions of PR firms in the first few months of 2020, more than double the amount in the year-ago period, said Michael Lasky, an attorney at Davis & Gilbert.Dealmaking has paused as buyers and sellers wait for the economy to stabilize.However, as small, independent firms struggle to survive the economic downturn, other PR experts predict an uptick in consolidation across the industry.An independent PR agency CEO who asked to be anonymous said at least a dozen PR firms have reached out in recent weeks to gauge the CEO's interest in buying them. Instead of presenting a ""poker face,"" the prospective sellers were open about their overhead and payroll.""They know they can't waste time,"" the CEO said.



While experiential firms struggle, digitally focused agencies will benefitThe pandemic has hit experiential PR firms hard, but firms that specialize in digital PR will benefit as companies lean on online channels to manage their communications and reputation.""There are firms focused on experiential that are experiencing significant pain,"" Palazzo said. ""Meanwhile, if you're digital only, it's almost business as usual, with very little change in client spend.""The pandemic will speed business leaders' use of social as a way to speak with a clear, consistent message to customers, stakeholders, and employees, said Roy Tristan, COO of digital at Edelman.The crisis could cement the importance of internal communicationsInternal comms was already gaining importance in response to the rise of employee activism and social media as a place where workers can voice their beliefs and objections. But lately, companies have doubled down on efforts to keep their employees informed about business strategy, what they're doing to ensure their health and safety, and how their operations are affected.""'Our people are our most valuable asset' has become a kind of nice leadership cliché,"" said Steve Astle, senior adviser and west coast lead for employee engagement firm Gagen MacDonald. ""This week, employees at Instacart, Amazon and elsewhere showed the world that there's nothing nice about it – it's just an indisputable fact.""



Astle said internal comms used to focus on sending out open enrollment packets and telling employees about changes in company travel policy, and sees it playing a bigger and more strategic role.""Now and for the foreseeable future, people responsible for employee communications need business acumen and strategic thinking skills – muscles many of them are going to have to develop in a hurry,"" he said.Insiders predict the industry will rebound by Q4Analyst Michael Nathanson predicted the ad industry would shrink by 10.6%, or almost $26 billion this year. But consultants that serve the PR industry think PR will be less scathed.Stevens said after a short-term hit, PR would rebound as clients seek out counsel and comms support even as they dial down their advertising.Edelman CEO Richard Edelman, whose earnings serve as a bellwether for the industry, said business was coming back in China, where his agency just won four clients in late March.



""Communications is now more important than advertising,"" Edelman said. ""People want facts and credible spokespeople."""
2491	CBS Local	943723	Wcco | Cbs Minnesota	Coronavirus In Minnesota: Moose Lake Inmate's Death Likely Not Related To COVID-19	"MOOSE LAKE, Minn. (AP) — An inmate has collapsed and died while showering at the Moose Lake prison, Minnesota corrections officials said Sunday.

Officials responded immediately after the 48-year-old man collapsed around 9:45 a.m. Sunday and found him in full arrest. Despite life-saving efforts, the man was pronounced dead at the scene. 

Authorities said the man had complained of heartburn to fellow inmates before he entered the shower and collapsed. The name of the man was not released. 

RELATED: 7 Inmates At Moose Lake Corrections Facility Test Positive For COVID-19

While the Moose Lake prison is the site of a recent coronavirus outbreak, officials said the inmate was not known to be affiliated with any of the inmates who tested or were presumed positive for COVID-19.

The Moose Lake Police Department is investigating with help from the Department of Corrections-Office of Special Investigations.

(© Copyright 2020 The Associated Press. All Rights Reserved. This material may not be published, broadcast, rewritten or redistributed.)"
581	Google News	2421970	Shannon Bond	Gig Workers Struggle To Get Financial Help During Pandemic	"Gig companies have started offering benefits like paid sick leave now that workers are on the front lines of the coronavirus pandemic, and some are getting sick.
                
                
                    
                    Gene J. Puskar/AP
                    
                
                hide caption
            

        



            toggle caption
    


    
        
        Gene J. Puskar/AP
        
    




    
        Gig companies have started offering benefits like paid sick leave now that workers are on the front lines of the coronavirus pandemic, and some are getting sick.

        
            
            Gene J. Puskar/AP
            
        
    



   

   April McGhee and her teenage daughter started feeling sick last month. They had coughs, sore throats and fevers. Her daughter's condition became so bad that they went to the emergency room.
   ""She had it worse than I did,"" McGhee said. ""Her cough lasted longer. It was really a concern. ... It was like a dry, nonproductive, hacking cough.""
   McGhee, who lives in Sacramento, wanted both of them to get tested for the coronavirus. But the hospital told her they weren't sick enough to qualify for testing under California's rules. So, they went home and into isolation.
   
   

   A single mom, McGhee makes ends meet by delivering groceries for Instacart and meals for Postmates. She contacted Instacart to apply for sick pay under a policy the company recently put in place because of the pandemic.
   ""They basically laughed me off,"" McGhee said. ""They said, 'Unless you have the health department or [Centers for Disease Control and Prevention] making you stay home on quarantine, or a note from the doctor saying that you've been diagnosed with COVID-19, you're out of luck.'""
   Gig companies like Instacart, Uber and Lyft connect people who need tasks done with workers willing to do them. But the companies consider these workers independent contractors, not employees. The firms generally do not provide paid sick leave or other employee benefits.
      
   

   Now, however, that's changing. The nature of the work that Instacart shoppers, Uber and Lyft drivers and other gig workers do puts them in close contact with strangers. They are, in essence, on the front lines of the coronavirus pandemic, and some of them are getting sick.
   McGhee joined other Instacart workers who walked off the job Monday to demand better safety measures. She says the company's policy not only puts her at risk, it encourages people who are sick to keep working and, potentially, spread the disease.
   She said the company should keep its workers healthy ""as a buffer zone instead of as a Typhoid Mary.""
   Instacart has since announced it plans to distribute supplies, including masks, hand sanitizer and thermometers, to workers beginning this week.
   Workers for other gig companies are also running into hurdles getting the help they've been promised.
   
   

   After Uber and Lyft driver Khadim Diop fell ill with a fever and sore throat, he got a letter from New York City's health department saying he must stay home for 14 days.
   He showed the letter to both companies to receive sick pay. He hoped it would cover the loss of the roughly $1,000 to $1,500 he says he typically makes per week. He got $250 from Lyft.
   Uber initially rejected his claim, saying he did not qualify for the company's financial assistance program. Uber said it has paid more than 1,400 claims to U.S. drivers in less than three weeks.
   But after NPR contacted Uber, the company reversed its decision regarding Diop. It said his claim should not have been rejected. He has now received about $1,700 from Uber to cover the two weeks of work he's missed.
   That's money he sorely needs.
   ""To be honest, right now, I'm very broke,"" Diop said.
   Uber does not require drivers to get tested for the coronavirus to get paid leave. They can show a doctor's note telling them to isolate themselves to prevent the virus from spreading.
   But Uber's policy does not cover drivers who choose not to work because they're afraid of getting sick.
   ""I have bad lungs already. I'm borderline diabetic. I have high blood pressure,"" said Steve Gregg, an Uber driver in the Bay Area who stopped driving about three weeks ago. ""Getting in that car felt like Russian roulette.""
   Gregg got a note from his doctor explaining his preexisting conditions, but Uber denied his claim. 
   Gregg is now looking elsewhere for help. He's applied for unemployment benefits, which are now available to gig workers under a law Congress passed last month. There are concerns, however, that states cannot process those claims quickly. U.S. Sen. Mark Warner, D-Va., has called on on the U.S. Labor Department to issue detailed guidance as quickly as possible.
   Editor's note: Lyft and Uber are among NPR's sponsors."
1260	The Mirror	1901882	Ryan Merrifield	Fears were growing over PM on isolation day 10 as aides said he ‘looks dreadful’	"Boris Johnson ""looked dreadful"" before being taken to hospital with persistent coronavirus symptoms - 10 days after being diagnosed with the killer bug, his aides said.

Downing Street has confirmed the PM was taken for testing on Sunday night and is understood to still be suffering with a fever.

Covid-19 is said to have hit the 55-year-old ""like a sledgehammer"" while pregnant fiancee Carrie Symonds, 32, has spent the last week in bed with the virus.

Mr Johnson insisted in recent days he was feeling better, but insiders said the disease ""had really slammed him"".

Health Secretary Matt Hancock, who has already recovered after testing positive last week, said yesterday he was unsure if the PM had seen a doctor during his quarantine in Downing Street.

But he was adamant the PM was ""okay"" though still had a temperature and had been taken to hospital - believed to be in central London - as a precaution.

Aides said he was ""coughing and spluttering"" on video conference calls in recent days, and has failed to shake off other symptoms.

Virus experts have warned patients could develop pneumonia if they still have a high temperature for more than a week - with Mr Johnson having been due to finish isolation on Friday.

But still in the grips of the disease, he instead stayed holed up at home, in line with official guidance.

Referring to the Prime Minister, Mr Hancock told Sky News: ""He’s okay, I’ve been talking to him every day, often several times a day, throughout this, throughout the time that both of us were off and so he has very much got his hand on the tiller but he has still got a temperature.

""In a way it shows this virus affects different people differently.""

The health secretary went on to say he had been ""lucky"" having felt ""pretty rough"" briefly before recovering.

He said there can be a distinct contrast with how the virus affects different people, admitting his was clearly very mild but then ""for others it's very, very serious"".

However, he was quick to add: ""The Prime Minister is not at that end of the spectrum.""

Meanwhile, Ms Symonds - understood to be in the couple's south London apartment while Mr Johnson is at No 10 - tweeted over the weekend that she was ""on the mend"".

Mr Hancock added the PM has still been hard at work during his quarantine and was leading by example in remaining isolated as he was still showing symptoms.

Mr Johnson tweeted earlier to thank everyone who is ""saving lives by staying at home this weekend"".

""I know it's tough, but if we all work together and follow the guidance we will beat coronavirus.""

A Downing Street spokesperson said yesterday evening: “On the advice of his doctor, the Prime Minister has tonight been admitted to hospital for tests.

“This is a precautionary step, as the Prime Minister continues to have persistent symptoms of coronavirus ten days after testing positive for the virus.

“The Prime Minister thanks NHS staff for all of their incredible hard work and urges the public to continue to follow the Government’s advice to stay at home, protect the NHS and save lives.”

Mr Johnson is in a London NHS hospital, where he will remain as long as necessary, Sky News reports.

GP Dr Sarah Jarvis told the BBC it is likely the PM has ""moderate"" symptoms of coronavirus.

""The majority of people who develop coronavirus will have mild symptoms - that's probably 80% or so,"" she said.

""The older you become the more likely it is that you will become severely unwell with this.

""There is a severe stage, a moderate stage and a critical stage.""

Dr Jarvis, who is not Mr Johnson's doctor, added: ""Given he is staying in charge of the Government, that suggests to me that he probably has moderate disease but that, as a precaution, he is being taken in to check the oxygen levels in his blood, to do X-rays and probably scans of his chest.

""And to do blood tests to see for instance what his white cell counts look like and what his liver functions look like.""

Foreign Secretary  Dominic Raab  is likely to chair the daily Covid-19 meeting later today for ministers and officials in the Prime Minister's absence.

Despite the PM's tweet reassuring the nation he was okay, a source told  Daily Mail : ""It has hit him hard, really slammed him but it's in his nature to put the bravest face on it.""

It is also said the internal doors between No 10 and No 11 have been closed.

Officials have even moved tables against them to block them completely.

Food is reportedly brought on a tray from No 10 and left outside the ground floor office in No 11 which the Prime Minister is using."
